"","date","industry","gva","gos","margin"
"1252",2016-03-01,"Information media and telecommunications",11247,6552,58.2555348092825
"1253",2016-03-01,"Financial and insurance services",33312,21703,65.1506964457253
"1254",2016-03-01,"Rental, hiring and real estate services",12025,6489,53.962577962578
"1255",2016-03-01,"Professional, scientific and technical services",25801,4649,18.0186814464556
"1256",2016-03-01,"Administrative and support services",13380,1555,11.6218236173393
"1257",2016-03-01,"Public administration and safety",23069,3841,16.6500498504487
"1258",2016-03-01,"Education and training",20275,2233,11.0135635018496
"1259",2016-03-01,"Health care and social assistance",28651,4000,13.9611182855747
"1260",2016-03-01,"Arts and recreation services",3463,1425,41.1492925209356
"1261",2016-03-01,"Other services",7909,2324,29.3842457959287
"1262",2016-03-01,"Ownership of dwellings",37641,34392,91.3684546106639
"1263",2016-03-01,"Total",385319,167173,43.3856103643994
"1264",2016-03-01,"Total less mining",362479,151681,41.8454586334657
"1265",2016-03-01,"Total less mi and ag",352553,144227,40.9093100895468
"1266",2016-06-01,"Agriculture, forestry and fishing",10328,7875,76.2490317583269
"1267",2016-06-01,"Mining",23928,16787,70.1563022400535
"1268",2016-06-01,"Manufacturing",24249,8057,33.2261124170069
"1269",2016-06-01,"Electricity, gas, water and waste services",11321,7449,65.7980743750552
"1270",2016-06-01,"Construction",32571,14673,45.0492769641706
"1271",2016-06-01,"Wholesale trade",17005,5738,33.7430167597765
"1272",2016-06-01,"Retail trade",18057,5286,29.2739657750457
"1273",2016-06-01,"Accommodation and food services",10612,3088,29.0991330569167
"1274",2016-06-01,"Transport, postal and warehousing",20149,9335,46.3298426720929
"1275",2016-06-01,"Information media and telecommunications",11138,6567,58.9603160351948
"1276",2016-06-01,"Financial and insurance services",33430,21682,64.8579120550404
"1277",2016-06-01,"Rental, hiring and real estate services",13404,7915,59.049537451507
"1278",2016-06-01,"Professional, scientific and technical services",28802,7272,25.2482466495382
"1279",2016-06-01,"Administrative and support services",13962,2045,14.646898725111
"1280",2016-06-01,"Public administration and safety",23218,3877,16.698251356706
"1281",2016-06-01,"Education and training",20511,2315,11.2866266881186
"1282",2016-06-01,"Health care and social assistance",29322,4330,14.7670690948776
"1283",2016-06-01,"Arts and recreation services",3568,1551,43.469730941704
"1284",2016-06-01,"Other services",7221,1560,21.6036560033236
"1285",2016-06-01,"Ownership of dwellings",37945,34628,91.2584003162472
"1286",2016-06-01,"Total",390044,171336,43.9273517859524
"1287",2016-06-01,"Total less mining",366116,154549,42.2131237094254
"1288",2016-06-01,"Total less mi and ag",355788,146674,41.2251115833024
"1289",2016-09-01,"Agriculture, forestry and fishing",11231,8689,77.3662185023595
"1290",2016-09-01,"Mining",26354,19334,73.3626773924262
"1291",2016-09-01,"Manufacturing",24246,8178,33.7292749319475
"1292",2016-09-01,"Electricity, gas, water and waste services",11390,7501,65.85601404741
"1293",2016-09-01,"Construction",33151,14685,44.297306265271
"1294",2016-09-01,"Wholesale trade",17711,6097,34.4249336570493
"1295",2016-09-01,"Retail trade",18665,5647,30.2544870077685
"1296",2016-09-01,"Accommodation and food services",11254,3683,32.7261418162431
"1297",2016-09-01,"Transport, postal and warehousing",20860,10079,48.3173537871524
"1298",2016-09-01,"Information media and telecommunications",10920,6205,56.8223443223443
"1299",2016-09-01,"Financial and insurance services",33928,21973,64.7636170714454
"1300",2016-09-01,"Rental, hiring and real estate services",13290,7685,57.8254326561324
"1301",2016-09-01,"Professional, scientific and technical services",26675,5084,19.0590440487348
"1302",2016-09-01,"Administrative and support services",13350,1246,9.33333333333333
"1303",2016-09-01,"Public administration and safety",23269,3885,16.6960333490911
"1304",2016-09-01,"Education and training",20658,2254,10.9110272049569
"1305",2016-09-01,"Health care and social assistance",29769,4457,14.9719506869562
"1306",2016-09-01,"Arts and recreation services",3506,1452,41.4147176269253
"1307",2016-09-01,"Other services",7554,1914,25.3375694996029
"1308",2016-09-01,"Ownership of dwellings",38661,35258,91.197847960477
"1309",2016-09-01,"Total",396163,175018,44.1782801523615
"1310",2016-09-01,"Total less mining",369809,155684,42.0984886792912
"1311",2016-09-01,"Total less mi and ag",358578,146995,40.9938702318603
"1312",2016-12-01,"Agriculture, forestry and fishing",12329,9796,79.4549436288426
"1313",2016-12-01,"Mining",34130,27274,79.9121007910929
"1314",2016-12-01,"Manufacturing",24751,8687,35.0975718152802
"1315",2016-12-01,"Electricity, gas, water and waste services",11870,7896,66.5206402695872
"1316",2016-12-01,"Construction",33681,15606,46.3347287788367
"1317",2016-12-01,"Wholesale trade",17209,5859,34.0461386483817
"1318",2016-12-01,"Retail trade",18757,5745,30.628565335608
"1319",2016-12-01,"Accommodation and food services",10842,3233,29.8192215458403
"1320",2016-12-01,"Transport, postal and warehousing",20774,9901,47.660537209974
"1321",2016-12-01,"Information media and telecommunications",11253,6652,59.1131253887852
"1322",2016-12-01,"Financial and insurance services",33770,22254,65.8987266804856
"1323",2016-12-01,"Rental, hiring and real estate services",13210,7648,57.8955336866011
"1324",2016-12-01,"Professional, scientific and technical services",29666,7714,26.0028315243039
"1325",2016-12-01,"Administrative and support services",13913,1751,12.5853518292245
"1326",2016-12-01,"Public administration and safety",23086,3916,16.9626613532011
"1327",2016-12-01,"Education and training",20698,2274,10.9865687506039
"1328",2016-12-01,"Health care and social assistance",29881,4316,14.4439610454804
"1329",2016-12-01,"Arts and recreation services",3421,1312,38.3513592516808
"1330",2016-12-01,"Other services",8262,2428,29.3875574921327
"1331",2016-12-01,"Ownership of dwellings",39235,35728,91.0615521855486
"1332",2016-12-01,"Total",410395,189647,46.2108456487043
"1333",2016-12-01,"Total less mining",376265,162373,43.1538941969091
"1334",2016-12-01,"Total less mi and ag",363936,152577,41.9241295172778
"1335",2017-03-01,"Agriculture, forestry and fishing",12400,9881,79.6854838709677
"1336",2017-03-01,"Mining",37515,30744,81.9512195121951
"1337",2017-03-01,"Manufacturing",25014,8899,35.5760773966579
"1338",2017-03-01,"Electricity, gas, water and waste services",11740,7962,67.8194207836457
"1339",2017-03-01,"Construction",33793,15553,46.0243245642589
"1340",2017-03-01,"Wholesale trade",16705,5422,32.4573480993714
"1341",2017-03-01,"Retail trade",18962,5900,31.1148613015505
"1342",2017-03-01,"Accommodation and food services",10362,2565,24.7539085118703
"1343",2017-03-01,"Transport, postal and warehousing",21053,9991,47.4564195126585
"1344",2017-03-01,"Information media and telecommunications",11084,6395,57.6957776975821
"1345",2017-03-01,"Financial and insurance services",34184,22619,66.1683828691786
"1346",2017-03-01,"Rental, hiring and real estate services",13968,8345,59.7436998854525
"1347",2017-03-01,"Professional, scientific and technical services",30693,8560,27.8890952334408
"1348",2017-03-01,"Administrative and support services",14687,1985,13.515353714169
"1349",2017-03-01,"Public administration and safety",23361,3982,17.0455031890758
"1350",2017-03-01,"Education and training",20934,2327,11.1158880290437
"1351",2017-03-01,"Health care and social assistance",30718,4614,15.020509147731
"1352",2017-03-01,"Arts and recreation services",3563,1442,40.4715127701375
"1353",2017-03-01,"Other services",7408,1533,20.6938444924406
"1354",2017-03-01,"Ownership of dwellings",39671,36069,90.9203196289481
"1355",2017-03-01,"Total",418775,195756,46.7449107515969
"1356",2017-03-01,"Total less mining",381260,165012,43.2807008340765
"1357",2017-03-01,"Total less mi and ag",368860,155131,42.0568779482731
"1358",2017-06-01,"Agriculture, forestry and fishing",12099,9576,79.1470369452021
"1359",2017-06-01,"Mining",35178,28249,80.3030303030303
"1360",2017-06-01,"Manufacturing",25547,9134,35.7537088503543
"1361",2017-06-01,"Electricity, gas, water and waste services",12579,8699,69.1549407743064
"1362",2017-06-01,"Construction",33784,15129,44.7815533980583
"1363",2017-06-01,"Wholesale trade",17207,5834,33.90480618353
"1364",2017-06-01,"Retail trade",19239,6164,32.0390872706482
"1365",2017-06-01,"Accommodation and food services",11071,3183,28.750790353175
"1366",2017-06-01,"Transport, postal and warehousing",20776,9622,46.3130535232961
"1367",2017-06-01,"Information media and telecommunications",11322,6456,57.0217276099629
"1368",2017-06-01,"Financial and insurance services",34712,22826,65.758239225628
"1369",2017-06-01,"Rental, hiring and real estate services",12773,7140,55.899162295467
"1370",2017-06-01,"Professional, scientific and technical services",31133,8367,26.8750200751614
"1371",2017-06-01,"Administrative and support services",14770,1828,12.3764387271496
"1372",2017-06-01,"Public administration and safety",23496,4068,17.3135852911134
"1373",2017-06-01,"Education and training",21031,2295,10.9124625552755
"1374",2017-06-01,"Health care and social assistance",30938,4462,14.4223931734437
"1375",2017-06-01,"Arts and recreation services",3551,1408,39.6508025908195
"1376",2017-06-01,"Other services",8152,2296,28.1648675171737
"1377",2017-06-01,"Ownership of dwellings",40157,36502,90.8982244689593
"1378",2017-06-01,"Total",418397,192123,45.9188282898778
"1379",2017-06-01,"Total less mining",383219,163874,42.7624935089335
"1380",2017-06-01,"Total less mi and ag",371120,154298,41.5763095494719
"1381",2017-09-01,"Agriculture, forestry and fishing",11614,9108,78.4225934217324
"1382",2017-09-01,"Mining",34946,27955,79.9948491959022
"1383",2017-09-01,"Manufacturing",25411,8903,35.0360080280194
"1384",2017-09-01,"Electricity, gas, water and waste services",12502,8580,68.6290193569029
"1385",2017-09-01,"Construction",34401,15096,43.8824452777536
"1386",2017-09-01,"Wholesale trade",17544,6319,36.0180118559052
"1387",2017-09-01,"Retail trade",19131,5988,31.2999843186451
"1388",2017-09-01,"Accommodation and food services",10837,2802,25.8558641690505
"1389",2017-09-01,"Transport, postal and warehousing",21165,9876,46.6619418851878
"1390",2017-09-01,"Information media and telecommunications",11713,6804,58.089302484419
"1391",2017-09-01,"Financial and insurance services",35142,22780,64.8227192533151
"1392",2017-09-01,"Rental, hiring and real estate services",12701,6924,54.5153924887804
"1393",2017-09-01,"Professional, scientific and technical services",31937,8493,26.5929799292357
"1394",2017-09-01,"Administrative and support services",14858,1736,11.6839413110782
"1395",2017-09-01,"Public administration and safety",23455,4014,17.1136218290343
"1396",2017-09-01,"Education and training",21239,2299,10.8244267620886
"1397",2017-09-01,"Health care and social assistance",31097,4326,13.9113097726469
"1398",2017-09-01,"Arts and recreation services",3609,1434,39.7339983374896
"1399",2017-09-01,"Other services",7901,1876,23.74382989495
"1400",2017-09-01,"Ownership of dwellings",40479,36839,91.0076829961214
"1401",2017-09-01,"Total",422066,192523,45.6144299706681
"1402",2017-09-01,"Total less mining",387120,164568,42.5108493490391
"1403",2017-09-01,"Total less mi and ag",375506,155460,41.4001374145819
"1404",2017-12-01,"Agriculture, forestry and fishing",11138,8597,77.1862093733166
"1405",2017-12-01,"Mining",36019,28855,80.110497237569
"1406",2017-12-01,"Manufacturing",25654,9104,35.4876432525142
"1407",2017-12-01,"Electricity, gas, water and waste services",12406,8529,68.7489924230211
"1408",2017-12-01,"Construction",35445,15823,44.6409930878826
"1409",2017-12-01,"Wholesale trade",17629,6342,35.9748142265585
"1410",2017-12-01,"Retail trade",19013,5752,30.2529847998738
"1411",2017-12-01,"Accommodation and food services",11424,3373,29.5255602240896
"1412",2017-12-01,"Transport, postal and warehousing",21494,10055,46.780496882851
"1413",2017-12-01,"Information media and telecommunications",11260,6231,55.3374777975133
"1414",2017-12-01,"Financial and insurance services",35238,22609,64.1608490833759
"1415",2017-12-01,"Rental, hiring and real estate services",13643,7677,56.2706149673825
"1416",2017-12-01,"Professional, scientific and technical services",31071,7435,23.9290656882624
"1417",2017-12-01,"Administrative and support services",15138,1623,10.7213634562029
"1418",2017-12-01,"Public administration and safety",23816,4097,17.2027208599261
"1419",2017-12-01,"Education and training",21799,2364,10.8445341529428
"1420",2017-12-01,"Health care and social assistance",31919,4535,14.2078385914346
"1421",2017-12-01,"Arts and recreation services",3633,1428,39.3063583815029
"1422",2017-12-01,"Other services",7558,1539,20.3625297697804
"1423",2017-12-01,"Ownership of dwellings",41064,37355,90.9677576466004
"1424",2017-12-01,"Total",426130,193093,45.313167343299
"1425",2017-12-01,"Total less mining",390111,164238,42.1003252920323
"1426",2017-12-01,"Total less mi and ag",378973,155641,41.0691526837004
"1427",2018-03-01,"Agriculture, forestry and fishing",10912,8352,76.5395894428152
"1428",2018-03-01,"Mining",38512,31224,81.0760282509348
"1429",2018-03-01,"Manufacturing",25931,9217,35.5443291812888
"1430",2018-03-01,"Electricity, gas, water and waste services",12739,8550,67.1167281576262
"1431",2018-03-01,"Construction",36282,16671,45.9484041673557
"1432",2018-03-01,"Wholesale trade",17001,5533,32.5451444032704
"1433",2018-03-01,"Retail trade",19330,5798,29.9948266942576
"1434",2018-03-01,"Accommodation and food services",11261,3405,30.2371015007548
"1435",2018-03-01,"Transport, postal and warehousing",21400,9892,46.2242990654206
"1436",2018-03-01,"Information media and telecommunications",11679,6557,56.1435054371093
"1437",2018-03-01,"Financial and insurance services",35479,22685,63.939231658164
"1438",2018-03-01,"Rental, hiring and real estate services",14078,8078,57.3803097030828
"1439",2018-03-01,"Professional, scientific and technical services",30873,7425,24.0501408998154
"1440",2018-03-01,"Administrative and support services",15986,1880,11.7602902539722
"1441",2018-03-01,"Public administration and safety",24109,4178,17.3296279397735
"1442",2018-03-01,"Education and training",22053,2394,10.8556658957965
"1443",2018-03-01,"Health care and social assistance",32628,4529,13.8807159494912
"1444",2018-03-01,"Arts and recreation services",3883,1604,41.3082668040175
"1445",2018-03-01,"Other services",8138,1979,24.3180142541165
"1446",2018-03-01,"Ownership of dwellings",41772,38007,90.9867854064924
"1447",2018-03-01,"Total",435265,199184,45.7615475629789
"1448",2018-03-01,"Total less mining",396753,167960,42.3336433498928
"1449",2018-03-01,"Total less mi and ag",385841,159608,41.3662622686547
"1450",2018-06-01,"Agriculture, forestry and fishing",12082,9452,78.2320807813276
"1451",2018-06-01,"Mining",40412,33047,81.7752152825893
"1452",2018-06-01,"Manufacturing",26221,9234,35.2160482056367
"1453",2018-06-01,"Electricity, gas, water and waste services",12898,8693,67.3980462087145
"1454",2018-06-01,"Construction",36290,16574,45.6709837420777
"1455",2018-06-01,"Wholesale trade",17458,5939,34.0187879482186
"1456",2018-06-01,"Retail trade",19463,5943,30.5348610183425
"1457",2018-06-01,"Accommodation and food services",11257,3125,27.7605045749312
"1458",2018-06-01,"Transport, postal and warehousing",21736,10134,46.6231137283769
"1459",2018-06-01,"Information media and telecommunications",11382,6184,54.3314004568617
"1460",2018-06-01,"Financial and insurance services",35590,22673,63.7060972183198
"1461",2018-06-01,"Rental, hiring and real estate services",14087,8015,56.8964293320082
"1462",2018-06-01,"Professional, scientific and technical services",30871,6842,22.1631952317709
"1463",2018-06-01,"Administrative and support services",16567,2103,12.6939095792841
"1464",2018-06-01,"Public administration and safety",24393,4255,17.4435288812364
"1465",2018-06-01,"Education and training",22185,2433,10.9668695064233
"1466",2018-06-01,"Health care and social assistance",33033,4655,14.0919686374232
"1467",2018-06-01,"Arts and recreation services",3865,1549,40.0776196636481
"1468",2018-06-01,"Other services",8863,2707,30.5427056301478
"1469",2018-06-01,"Ownership of dwellings",42208,38363,90.8903525398029
"1470",2018-06-01,"Total",440048,201108,45.7013780314875
"1471",2018-06-01,"Total less mining",399636,168061,42.0535187020188
"1472",2018-06-01,"Total less mi and ag",387554,158609,40.9256516511247
"1473",2018-09-01,"Agriculture, forestry and fishing",11120,8613,77.455035971223
"1474",2018-09-01,"Mining",44019,36432,82.7642608873441
"1475",2018-09-01,"Manufacturing",26508,9206,34.7291383733213
"1476",2018-09-01,"Electricity, gas, water and waste services",13264,9020,68.0036188178528
"1477",2018-09-01,"Construction",36477,16658,45.6671327137648
"1478",2018-09-01,"Wholesale trade",17111,5463,31.9268306937058
"1479",2018-09-01,"Retail trade",19234,5514,28.6679837787252
"1480",2018-09-01,"Accommodation and food services",11604,3270,28.1799379524302
"1481",2018-09-01,"Transport, postal and warehousing",21419,9607,44.8527008730566
"1482",2018-09-01,"Information media and telecommunications",10883,5541,50.9142699623266
"1483",2018-09-01,"Financial and insurance services",35913,22856,63.6426920613705
"1484",2018-09-01,"Rental, hiring and real estate services",14314,8252,57.6498532904848
"1485",2018-09-01,"Professional, scientific and technical services",31207,6882,22.0527445765373
"1486",2018-09-01,"Administrative and support services",16412,1873,11.4123811844991
"1487",2018-09-01,"Public administration and safety",24809,4335,17.4734975210609
"1488",2018-09-01,"Education and training",22484,2490,11.0745418964597
"1489",2018-09-01,"Health care and social assistance",33691,4922,14.6092428244932
"1490",2018-09-01,"Arts and recreation services",3894,1557,39.9845916795069
"1491",2018-09-01,"Other services",8743,2393,27.3704678028137
"1492",2018-09-01,"Ownership of dwellings",42823,38966,90.9931578824464
"1493",2018-09-01,"Total",446253,204162,45.750280670382
"1494",2018-09-01,"Total less mining",402234,167730,41.6996076910455
"1495",2018-09-01,"Total less mi and ag",391114,159117,40.683023364032
"1496",2018-12-01,"Agriculture, forestry and fishing",10365,7807,75.3207911239749
"1497",2018-12-01,"Mining",47502,39799,83.7838406803924
"1498",2018-12-01,"Manufacturing",26234,8979,34.226576198826
"1499",2018-12-01,"Electricity, gas, water and waste services",12975,8830,68.0539499036609
"1500",2018-12-01,"Construction",36456,16684,45.7647575159096
"1501",2018-12-01,"Wholesale trade",17631,5833,33.0837729000057
"1502",2018-12-01,"Retail trade",19723,5935,30.0917710287482
"1503",2018-12-01,"Accommodation and food services",11978,3502,29.2369343796961
"1504",2018-12-01,"Transport, postal and warehousing",22092,10138,45.8899149013217
"1505",2018-12-01,"Information media and telecommunications",10851,5359,49.3871532577643
"1506",2018-12-01,"Financial and insurance services",36430,23148,63.5410376063684
"1507",2018-12-01,"Rental, hiring and real estate services",13935,8000,57.4094007893793
"1508",2018-12-01,"Professional, scientific and technical services",32401,7786,24.0301225270825
"1509",2018-12-01,"Administrative and support services",16657,1917,11.5086750315183
"1510",2018-12-01,"Public administration and safety",25196,4391,17.4273694237181
"1511",2018-12-01,"Education and training",22682,2535,11.1762631161273
"1512",2018-12-01,"Health care and social assistance",34549,5067,14.6661263712408
"1513",2018-12-01,"Arts and recreation services",3909,1553,39.7288309030443
"1514",2018-12-01,"Other services",8629,2189,25.3679453007301
"1515",2018-12-01,"Ownership of dwellings",43156,39230,90.9027713411808
"1516",2018-12-01,"Total",452712,208047,45.9557069395112
"1517",2018-12-01,"Total less mining",405210,168248,41.5211865452481
"1518",2018-12-01,"Total less mi and ag",394845,160441,40.6339196393522
"1519",2019-03-01,"Agriculture, forestry and fishing",10102,7531,74.5495941397743
"1520",2019-03-01,"Mining",47747,39888,83.5403271409722
"1521",2019-03-01,"Manufacturing",27136,9763,35.9780365566038
"1522",2019-03-01,"Electricity, gas, water and waste services",12939,8650,66.8521524074503
"1523",2019-03-01,"Construction",36192,16167,44.6700928381963
"1524",2019-03-01,"Wholesale trade",18148,6298,34.7035486003967
"1525",2019-03-01,"Retail trade",20083,6148,30.6129562316387
"1526",2019-03-01,"Accommodation and food services",11699,3289,28.1135139755535
"1527",2019-03-01,"Transport, postal and warehousing",23088,11009,47.6827789327789
"1528",2019-03-01,"Information media and telecommunications",11357,5959,52.4698423879546
"1529",2019-03-01,"Financial and insurance services",36914,23485,63.6208484585794
"1530",2019-03-01,"Rental, hiring and real estate services",13793,7716,55.9414195606467
"1531",2019-03-01,"Professional, scientific and technical services",33870,8397,24.7918511957484
"1532",2019-03-01,"Administrative and support services",17123,1992,11.6334754423874
"1533",2019-03-01,"Public administration and safety",25658,4472,17.4292618286694
"1534",2019-03-01,"Education and training",23224,2567,11.0532208060627
"1535",2019-03-01,"Health care and social assistance",35187,5165,14.6787165714611
"1536",2019-03-01,"Arts and recreation services",3928,1511,38.4674134419552
"1537",2019-03-01,"Other services",8559,2099,24.5238929781517
"1538",2019-03-01,"Ownership of dwellings",43515,39548,90.8836033551649
"1539",2019-03-01,"Total",461759,213163,46.1632583230646
"1540",2019-03-01,"Total less mining",414012,173275,41.8526516139629
"1541",2019-03-01,"Total less mi and ag",403910,165744,41.0348840088138
"1542",2019-06-01,"Agriculture, forestry and fishing",10020,7436,74.2115768463074
"1543",2019-06-01,"Mining",51331,43376,84.5025423233524
"1544",2019-06-01,"Manufacturing",26843,9424,35.1078493461983
"1545",2019-06-01,"Electricity, gas, water and waste services",12826,8312,64.8058630905972
"1546",2019-06-01,"Construction",35455,15808,44.5860950500635
"1547",2019-06-01,"Wholesale trade",18359,6402,34.8711803475135
"1548",2019-06-01,"Retail trade",20330,6039,29.7048696507624
"1549",2019-06-01,"Accommodation and food services",12077,3462,28.6660594518506
"1550",2019-06-01,"Transport, postal and warehousing",23076,10914,47.2958918356734
"1551",2019-06-01,"Information media and telecommunications",11512,5972,51.8763029881862
"1552",2019-06-01,"Financial and insurance services",36901,23452,63.5538332294518
"1553",2019-06-01,"Rental, hiring and real estate services",13972,7942,56.8422559404523
"1554",2019-06-01,"Professional, scientific and technical services",34727,8706,25.0698303913382
"1555",2019-06-01,"Administrative and support services",17668,2140,12.112293411818
"1556",2019-06-01,"Public administration and safety",26205,4541,17.3287540545697
"1557",2019-06-01,"Education and training",23845,2697,11.310547284546
"1558",2019-06-01,"Health care and social assistance",36364,5314,14.6133538664613
"1559",2019-06-01,"Arts and recreation services",4021,1574,39.1444914200448
"1560",2019-06-01,"Other services",8435,1917,22.7267338470658
"1561",2019-06-01,"Ownership of dwellings",43853,39838,90.8444120128612
"1562",2019-06-01,"Total",466724,214174,45.888790805701
"1563",2019-06-01,"Total less mining",415393,170798,41.1172070785979
"1564",2019-06-01,"Total less mi and ag",405373,163362,40.2991812478878
"1565",2019-09-01,"Agriculture, forestry and fishing",10049,7478,74.4153647129068
"1566",2019-09-01,"Mining",52126,43990,84.3916663469286
"1567",2019-09-01,"Manufacturing",26783,9191,34.3165440764664
"1568",2019-09-01,"Electricity, gas, water and waste services",12630,8112,64.228028503563
"1569",2019-09-01,"Construction",36429,16527,45.3677015564523
"1570",2019-09-01,"Wholesale trade",18722,6555,35.012285012285
"1571",2019-09-01,"Retail trade",20257,6072,29.9748235177963
"1572",2019-09-01,"Accommodation and food services",11965,3358,28.0651901379022
"1573",2019-09-01,"Transport, postal and warehousing",22978,10691,46.527112890591
"1574",2019-09-01,"Information media and telecommunications",11449,6251,54.5986549043585
"1575",2019-09-01,"Financial and insurance services",37014,23481,63.4381585346085
"1576",2019-09-01,"Rental, hiring and real estate services",13766,7714,56.036611942467
"1577",2019-09-01,"Professional, scientific and technical services",35731,8936,25.0090957431922
"1578",2019-09-01,"Administrative and support services",17678,2117,11.9753365765358
"1579",2019-09-01,"Public administration and safety",26256,4664,17.7635588056063
"1580",2019-09-01,"Education and training",24181,2753,11.3849716719739
"1581",2019-09-01,"Health care and social assistance",37081,5376,14.4979908848197
"1582",2019-09-01,"Arts and recreation services",3913,1501,38.3593151035012
"1583",2019-09-01,"Other services",8210,1722,20.9744214372716
"1584",2019-09-01,"Ownership of dwellings",44377,40302,90.8173152759312
"1585",2019-09-01,"Total",472005,217186,46.0134956197498
"1586",2019-09-01,"Total less mining",419879,173196,41.2490265052551
"1587",2019-09-01,"Total less mi and ag",409830,165718,40.4357904496987
"1588",2019-12-01,"Agriculture, forestry and fishing",10134,7554,74.5411486086442
"1589",2019-12-01,"Mining",50881,42557,83.6402586427154
"1590",2019-12-01,"Manufacturing",27874,9903,35.5277319365717
"1591",2019-12-01,"Electricity, gas, water and waste services",12765,8221,64.4026635330983
"1592",2019-12-01,"Construction",35868,15661,43.66287498606
"1593",2019-12-01,"Wholesale trade",18714,6507,34.7707598589291
"1594",2019-12-01,"Retail trade",20586,6251,30.365296803653
"1595",2019-12-01,"Accommodation and food services",12092,3328,27.522328812438
"1596",2019-12-01,"Transport, postal and warehousing",23375,11024,47.1614973262032
"1597",2019-12-01,"Information media and telecommunications",11389,6253,54.9038545965405
"1598",2019-12-01,"Financial and insurance services",37129,23454,63.1689514934418
"1599",2019-12-01,"Rental, hiring and real estate services",14215,7950,55.9268378473444
"1600",2019-12-01,"Professional, scientific and technical services",35991,8773,24.3755383290267
"1601",2019-12-01,"Administrative and support services",17901,2209,12.3400927322496
"1602",2019-12-01,"Public administration and safety",26474,4734,17.881695248168
"1603",2019-12-01,"Education and training",24383,2795,11.4629044826313
"1604",2019-12-01,"Health care and social assistance",37518,5392,14.3717682179221
"1605",2019-12-01,"Arts and recreation services",3808,1356,35.609243697479
"1606",2019-12-01,"Other services",8356,1746,20.8951651507899
"1607",2019-12-01,"Ownership of dwellings",44987,40880,90.8706959788383
"1608",2019-12-01,"Total",473653,215763,45.5529681011204
"1609",2019-12-01,"Total less mining",422772,173206,40.9691275675778
"1610",2019-12-01,"Total less mi and ag",412638,165652,40.1446304024351
"1611",2020-03-01,"Agriculture, forestry and fishing",10855,8187,75.4214647627821
"1612",2020-03-01,"Mining",49108,40691,82.860226439684
"1613",2020-03-01,"Manufacturing",28132,10169,36.1474477463387
"1614",2020-03-01,"Electricity, gas, water and waste services",12960,8290,63.9660493827161
"1615",2020-03-01,"Construction",35659,15321,42.9653103003449
"1616",2020-03-01,"Wholesale trade",18765,6544,34.8734345856648
"1617",2020-03-01,"Retail trade",21114,6573,31.131003125888
"1618",2020-03-01,"Accommodation and food services",10845,2528,23.3102812355924
"1619",2020-03-01,"Transport, postal and warehousing",22176,9836,44.3542568542569
"1620",2020-03-01,"Information media and telecommunications",11390,6075,53.3362598770852
"1621",2020-03-01,"Financial and insurance services",37402,23558,62.9859365809315
"1622",2020-03-01,"Rental, hiring and real estate services",14118,7785,55.142371440714
"1623",2020-03-01,"Professional, scientific and technical services",36328,8763,24.1218894516626
"1624",2020-03-01,"Administrative and support services",17881,2206,12.3371176108719
"1625",2020-03-01,"Public administration and safety",27044,4769,17.6342257062565
"1626",2020-03-01,"Education and training",24474,2865,11.7063005638637
"1627",2020-03-01,"Health care and social assistance",38128,5512,14.4565673520772
"1628",2020-03-01,"Arts and recreation services",3646,1189,32.6110806363138
"1629",2020-03-01,"Other services",8345,1796,21.521869382864
"1630",2020-03-01,"Ownership of dwellings",45471,41341,90.9172879417651
"1631",2020-03-01,"Total",475396,215559,45.343040328484
"1632",2020-03-01,"Total less mining",426288,174868,41.0210937206771
"1633",2020-03-01,"Total less mi and ag",415433,166681,40.1222339101612
"1634",2020-06-01,"Agriculture, forestry and fishing",9086,7467,82.1813779440898
"1635",2020-06-01,"Mining",49840,41772,83.8121990369181
"1636",2020-06-01,"Manufacturing",27032,13375,49.4783959751406
"1637",2020-06-01,"Electricity, gas, water and waste services",12576,8095,64.3686386768448
"1638",2020-06-01,"Construction",34397,21337,62.0315725208594
"1639",2020-06-01,"Wholesale trade",18274,9174,50.20247345956
"1640",2020-06-01,"Retail trade",20693,10880,52.5781665297444
"1641",2020-06-01,"Accommodation and food services",6911,4712,68.1811604688178
"1642",2020-06-01,"Transport, postal and warehousing",20321,10905,53.6636976526746
"1643",2020-06-01,"Information media and telecommunications",10952,6384,58.290723155588
"1644",2020-06-01,"Financial and insurance services",35754,23108,64.6305308496951
"1645",2020-06-01,"Rental, hiring and real estate services",13276,8965,67.5278698403133
"1646",2020-06-01,"Professional, scientific and technical services",31806,11937,37.5306545934729
"1647",2020-06-01,"Administrative and support services",14825,3403,22.9544688026981
"1648",2020-06-01,"Public administration and safety",27202,4799,17.6420851407985
"1649",2020-06-01,"Education and training",23465,3136,13.3645855529512
"1650",2020-06-01,"Health care and social assistance",32797,5759,17.5595328841053
"1651",2020-06-01,"Arts and recreation services",3198,2474,77.3608505315822
"1652",2020-06-01,"Other services",7102,4053,57.0684314277668
"1653",2020-06-01,"Ownership of dwellings",45017,40957,90.9811848857098
"1654",2020-06-01,"Total",442895,241064,54.4291536368665
"1655",2020-06-01,"Total less mining",393055,199292,50.7033366831614
"1656",2020-06-01,"Total less mi and ag",383969,191825,49.9584601881923
"1657",2020-09-01,"Agriculture, forestry and fishing",8745,7353,84.082332761578
"1658",2020-09-01,"Mining",50087,42035,83.9239722882185
"1659",2020-09-01,"Manufacturing",28514,14712,51.5957073718174
