"","date","industry","gop","sales","margin"
"1265",2021-03-01,"Accommodation and food services",1798,24802,7.24941536972825
"1266",2021-03-01,"Transport, postal and warehousing",4850,34469,14.0706141750558
"1267",2021-03-01,"Information media and telecommunications",4264,19007,22.4338401641501
"1268",2021-03-01,"Financial and insurance services",854,16331,5.22931847406772
"1269",2021-03-01,"Rental, hiring and real estate services",6039,26292,22.9689639434048
"1270",2021-03-01,"Professional, scientific and technical services",6366,57103,11.1482759224559
"1271",2021-03-01,"Administrative and support services",1876,21015,8.92695693552225
"1272",2021-03-01,"Arts and recreation services",1243,7831,15.8728131783936
"1273",2021-03-01,"Other services",1254,14551,8.61796440107209
"1274",2021-03-01,"Total",111215,760346,14.6268935458331
"1275",2021-03-01,"Total less mining",63945,672995,9.50155647515955
"1276",2021-06-01,"Mining",53586,99316,53.955052559507
"1277",2021-06-01,"Manufacturing",9344,94328,9.90586040200153
"1278",2021-06-01,"Electricity, gas, water and waste services",4036,21181,19.0548132760493
"1279",2021-06-01,"Construction",6117,91259,6.70290053583756
"1280",2021-06-01,"Wholesale trade",8389,142821,5.87378606787517
"1281",2021-06-01,"Retail trade",5496,116306,4.72546558217117
"1282",2021-06-01,"Accommodation and food services",1553,25385,6.11778609415009
"1283",2021-06-01,"Transport, postal and warehousing",5218,35228,14.8120812989667
"1284",2021-06-01,"Information media and telecommunications",4300,19048,22.5745485090298
"1285",2021-06-01,"Financial and insurance services",1074,16102,6.66997888461061
"1286",2021-06-01,"Rental, hiring and real estate services",5819,26902,21.6303620548658
"1287",2021-06-01,"Professional, scientific and technical services",6616,57517,11.502686162352
"1288",2021-06-01,"Administrative and support services",2060,22222,9.27009270092701
"1289",2021-06-01,"Arts and recreation services",1097,8032,13.6578685258964
"1290",2021-06-01,"Other services",1741,14870,11.7081371889711
"1291",2021-06-01,"Total",116446,790517,14.7303600049082
"1292",2021-06-01,"Total less mining",62860,691201,9.09431554641848
"1293",2021-09-01,"Mining",59871,103729,57.718670767095
"1294",2021-09-01,"Manufacturing",10177,97175,10.4728582454335
"1295",2021-09-01,"Electricity, gas, water and waste services",3919,21420,18.2959850606909
"1296",2021-09-01,"Construction",6756,91599,7.37562637146694
"1297",2021-09-01,"Wholesale trade",8373,139832,5.98789976543281
"1298",2021-09-01,"Retail trade",5358,110720,4.83923410404624
"1299",2021-09-01,"Accommodation and food services",1338,19149,6.98731004229986
"1300",2021-09-01,"Transport, postal and warehousing",4547,33401,13.6133648693153
"1301",2021-09-01,"Information media and telecommunications",4342,19263,22.540621917666
"1302",2021-09-01,"Financial and insurance services",1018,17319,5.87793752526127
"1303",2021-09-01,"Rental, hiring and real estate services",5739,27103,21.1747776998856
"1304",2021-09-01,"Professional, scientific and technical services",7236,57692,12.5424668931568
"1305",2021-09-01,"Administrative and support services",1579,22122,7.13769098634843
"1306",2021-09-01,"Arts and recreation services",1119,7232,15.4728982300885
"1307",2021-09-01,"Other services",1672,13194,12.6724268606943
"1308",2021-09-01,"Total",123044,780950,15.7556821819579
"1309",2021-09-01,"Total less mining",63173,677221,9.32826950138876
"1310",2021-12-01,"Mining",55770,99327,56.1478752000966
"1311",2021-12-01,"Manufacturing",12830,102140,12.5611905228118
"1312",2021-12-01,"Electricity, gas, water and waste services",4015,21033,19.0890505396282
"1313",2021-12-01,"Construction",7122,93265,7.63630515198628
"1314",2021-12-01,"Wholesale trade",8808,153623,5.7335164656334
"1315",2021-12-01,"Retail trade",5817,120457,4.82910914268162
"1316",2021-12-01,"Accommodation and food services",1200,24517,4.89456295631603
"1317",2021-12-01,"Transport, postal and warehousing",5978,35447,16.864614776991
"1318",2021-12-01,"Information media and telecommunications",4759,20935,22.7322665392883
"1319",2021-12-01,"Financial and insurance services",2109,19197,10.9860915768089
"1320",2021-12-01,"Rental, hiring and real estate services",7410,28009,26.4557820700489
"1321",2021-12-01,"Professional, scientific and technical services",7649,60337,12.677130119164
"1322",2021-12-01,"Administrative and support services",1357,23437,5.78999018645731
"1323",2021-12-01,"Arts and recreation services",1108,8558,12.9469502220145
"1324",2021-12-01,"Other services",1769,15286,11.5726808844694
"1325",2021-12-01,"Total",127701,825568,15.46825942866
"1326",2021-12-01,"Total less mining",71931,726241,9.90456336119828
"1327",2022-03-01,"Mining",69507,117760,59.0242866847826
"1328",2022-03-01,"Manufacturing",11170,103948,10.7457574941317
"1329",2022-03-01,"Electricity, gas, water and waste services",4213,21338,19.7441184740838
"1330",2022-03-01,"Construction",7264,97784,7.42861817884316
"1331",2022-03-01,"Wholesale trade",9672,164238,5.88901472253681
"1332",2022-03-01,"Retail trade",6860,124912,5.49186627385679
"1333",2022-03-01,"Accommodation and food services",678,25904,2.61735639283508
"1334",2022-03-01,"Transport, postal and warehousing",6124,37974,16.1268236161584
"1335",2022-03-01,"Information media and telecommunications",4808,21609,22.2499884307464
"1336",2022-03-01,"Financial and insurance services",1544,17553,8.79621717085399
"1337",2022-03-01,"Rental, hiring and real estate services",6925,28274,24.4924665770673
"1338",2022-03-01,"Professional, scientific and technical services",5411,62455,8.6638379633336
"1339",2022-03-01,"Administrative and support services",1222,24168,5.05627275736511
"1340",2022-03-01,"Arts and recreation services",1042,9042,11.52399911524
"1341",2022-03-01,"Other services",1979,15501,12.7669182633378
"1342",2022-03-01,"Total",138419,872460,15.8653691859799
"1343",2022-03-01,"Total less mining",68912,754700,9.13104544852259
"1344",2022-06-01,"Mining",81283,132107,61.5281552075212
"1345",2022-06-01,"Manufacturing",12543,108258,11.5862107188383
"1346",2022-06-01,"Electricity, gas, water and waste services",4216,27139,15.5348391613545
"1347",2022-06-01,"Construction",6850,101617,6.740998061348
"1348",2022-06-01,"Wholesale trade",9721,170684,5.69532000656183
"1349",2022-06-01,"Retail trade",6272,128581,4.87785909271199
"1350",2022-06-01,"Accommodation and food services",1022,29599,3.45281935200514
"1351",2022-06-01,"Transport, postal and warehousing",7171,40826,17.5647871454465
"1352",2022-06-01,"Information media and telecommunications",4424,22142,19.9801282630295
"1353",2022-06-01,"Financial and insurance services",862,17236,5.00116036203295
"1354",2022-06-01,"Rental, hiring and real estate services",6368,28938,22.0056672886862
"1355",2022-06-01,"Professional, scientific and technical services",5112,63766,8.01681146692595
"1356",2022-06-01,"Administrative and support services",1119,24431,4.58024640825181
"1357",2022-06-01,"Arts and recreation services",1018,9980,10.2004008016032
"1358",2022-06-01,"Other services",1884,15958,11.8059907256548
"1359",2022-06-01,"Total",149866,921262,16.2674678864427
"1360",2022-06-01,"Total less mining",68583,789155,8.69068814111296
"1361",2022-09-01,"Mining",70077,128406,54.5745525910004
"1362",2022-09-01,"Manufacturing",10099,108434,9.31349945589022
"1363",2022-09-01,"Electricity, gas, water and waste services",4227,28154,15.0138523833203
"1364",2022-09-01,"Construction",6528,102764,6.35241913510568
"1365",2022-09-01,"Wholesale trade",9657,174503,5.53400228076308
"1366",2022-09-01,"Retail trade",5958,132833,4.48533120534807
"1367",2022-09-01,"Accommodation and food services",1582,30641,5.16301687281747
"1368",2022-09-01,"Transport, postal and warehousing",7661,43979,17.4196775733873
"1369",2022-09-01,"Information media and telecommunications",4292,22680,18.9241622574956
"1370",2022-09-01,"Financial and insurance services",637,17516,3.63667503996346
"1371",2022-09-01,"Rental, hiring and real estate services",6052,29207,20.7210600198583
"1372",2022-09-01,"Professional, scientific and technical services",5877,65499,8.97265607108505
"1373",2022-09-01,"Administrative and support services",1144,25356,4.51175264237261
"1374",2022-09-01,"Arts and recreation services",776,9749,7.959790747769
"1375",2022-09-01,"Other services",1578,16154,9.76847839544385
"1376",2022-09-01,"Total",136145,935875,14.5473487378122
"1377",2022-09-01,"Total less mining",66068,807469,8.18210977758898
"1378",2022-12-01,"Mining",73537,131875,55.762654028436
"1379",2022-12-01,"Manufacturing",11552,108796,10.6180374278466
"1380",2022-12-01,"Electricity, gas, water and waste services",4632,25944,17.8538390379278
"1381",2022-12-01,"Construction",6923,104306,6.6372020784998
"1382",2022-12-01,"Wholesale trade",11254,175278,6.4206574698479
"1383",2022-12-01,"Retail trade",6969,134818,5.16919105757391
"1384",2022-12-01,"Accommodation and food services",1817,32399,5.60819778388222
"1385",2022-12-01,"Transport, postal and warehousing",8110,44525,18.2144862436833
"1386",2022-12-01,"Information media and telecommunications",4488,23017,19.4986314463223
"1387",2022-12-01,"Financial and insurance services",542,17947,3.02000334317713
"1388",2022-12-01,"Rental, hiring and real estate services",5664,29667,19.0919203155021
"1389",2022-12-01,"Professional, scientific and technical services",6864,64447,10.6506121308983
"1390",2022-12-01,"Administrative and support services",1413,26024,5.42960344297571
"1391",2022-12-01,"Arts and recreation services",920,10595,8.68334119867862
"1392",2022-12-01,"Other services",2235,16681,13.3984773095138
"1393",2022-12-01,"Total",146921,946319,15.5255257476601
"1394",2022-12-01,"Total less mining",73384,814444,9.01031869594472
"1395",2023-03-01,"Mining",73865,133035,55.5229826737325
"1396",2023-03-01,"Manufacturing",11922,112358,10.6107264280247
"1397",2023-03-01,"Electricity, gas, water and waste services",5019,25564,19.6330777656079
"1398",2023-03-01,"Construction",7211,105061,6.86363160449644
"1399",2023-03-01,"Wholesale trade",10465,175055,5.97812116192054
"1400",2023-03-01,"Retail trade",6748,133949,5.0377382436599
"1401",2023-03-01,"Accommodation and food services",1563,33681,4.64059855704997
"1402",2023-03-01,"Transport, postal and warehousing",8312,45246,18.3706847014101
"1403",2023-03-01,"Information media and telecommunications",4452,23362,19.0565876209229
"1404",2023-03-01,"Financial and insurance services",796,17032,4.67355565993424
"1405",2023-03-01,"Rental, hiring and real estate services",6108,29878,20.4431354173639
"1406",2023-03-01,"Professional, scientific and technical services",7492,64683,11.582641497766
"1407",2023-03-01,"Administrative and support services",1581,26272,6.01781364190012
"1408",2023-03-01,"Arts and recreation services",837,10135,8.25851011346818
"1409",2023-03-01,"Other services",2356,17036,13.8295374501057
"1410",2023-03-01,"Total",148723,952347,15.6164717272171
"1411",2023-03-01,"Total less mining",74858,819312,9.13669029624856
"1412",2023-06-01,"Mining",60781,118913,51.1138395297402
"1413",2023-06-01,"Manufacturing",10958,110393,9.92635402607049
"1414",2023-06-01,"Electricity, gas, water and waste services",4829,26618,18.1418588924788
"1415",2023-06-01,"Construction",7437,107496,6.91839696360795
"1416",2023-06-01,"Wholesale trade",10271,171422,5.99164634644328
"1417",2023-06-01,"Retail trade",6971,134560,5.18058858501784
"1418",2023-06-01,"Accommodation and food services",1473,33842,4.35257963477336
"1419",2023-06-01,"Transport, postal and warehousing",8012,45443,17.6308782430737
"1420",2023-06-01,"Information media and telecommunications",4523,23635,19.1368732811508
"1421",2023-06-01,"Financial and insurance services",1103,17024,6.47908834586466
"1422",2023-06-01,"Rental, hiring and real estate services",5696,30805,18.4905047881837
"1423",2023-06-01,"Professional, scientific and technical services",6618,65284,10.1372464922492
"1424",2023-06-01,"Administrative and support services",1979,26953,7.34241086335473
"1425",2023-06-01,"Arts and recreation services",898,10590,8.47969782813975
"1426",2023-06-01,"Other services",2442,18013,13.5568755898518
"1427",2023-06-01,"Total",133990,940991,14.2392435209263
"1428",2023-06-01,"Total less mining",73209,822078,8.90535934546357
"1429",2023-09-01,"Mining",58125,114382,50.8165620464758
"1430",2023-09-01,"Manufacturing",11613,110838,10.4774535809019
"1431",2023-09-01,"Electricity, gas, water and waste services",5011,26631,18.8164169576809
"1432",2023-09-01,"Construction",8118,109534,7.41139737433126
"1433",2023-09-01,"Wholesale trade",10479,173430,6.04220723058294
"1434",2023-09-01,"Retail trade",7484,137448,5.44496827891275
"1435",2023-09-01,"Accommodation and food services",1645,34584,4.75653481378672
"1436",2023-09-01,"Transport, postal and warehousing",8079,45923,17.5924917797182
"1437",2023-09-01,"Information media and telecommunications",4557,24006,18.9827543114221
"1438",2023-09-01,"Financial and insurance services",1131,17402,6.49925295942995
"1439",2023-09-01,"Rental, hiring and real estate services",6228,31541,19.7457277828858
"1440",2023-09-01,"Professional, scientific and technical services",6947,66974,10.3726819362738
"1441",2023-09-01,"Administrative and support services",2032,27035,7.5161827260958
"1442",2023-09-01,"Arts and recreation services",947,10760,8.80111524163569
"1443",2023-09-01,"Other services",2588,18261,14.1722797218115
"1444",2023-09-01,"Total",134986,948749,14.2277883823856
"1445",2023-09-01,"Total less mining",76861,834367,9.21189356721922
"1446",2023-12-01,"Mining",61851,120673,51.2550446247296
"1447",2023-12-01,"Manufacturing",11682,111846,10.4447186309747
"1448",2023-12-01,"Electricity, gas, water and waste services",5352,27316,19.5929125787085
"1449",2023-12-01,"Construction",7902,110738,7.13576188842132
"1450",2023-12-01,"Wholesale trade",9734,173872,5.59837121560688
"1451",2023-12-01,"Retail trade",7077,138354,5.11513942495338
"1452",2023-12-01,"Accommodation and food services",1565,34048,4.59645206766917
"1453",2023-12-01,"Transport, postal and warehousing",8229,46773,17.5934834199217
"1454",2023-12-01,"Information media and telecommunications",4466,23823,18.7465894303824
"1455",2023-12-01,"Financial and insurance services",1378,18060,7.63012181616833
"1456",2023-12-01,"Rental, hiring and real estate services",6125,31476,19.4592705553438
"1457",2023-12-01,"Professional, scientific and technical services",7207,68017,10.5958804416543
"1458",2023-12-01,"Administrative and support services",1976,27296,7.23915592028136
"1459",2023-12-01,"Arts and recreation services",916,10961,8.35690174254174
"1460",2023-12-01,"Other services",2441,18641,13.0947910519822
"1461",2023-12-01,"Total",137900,961894,14.336299010078
"1462",2023-12-01,"Total less mining",76049,841221,9.04031164224383
"1463",2024-03-01,"Mining",60165,118805,50.6418080047136
"1464",2024-03-01,"Manufacturing",11577,110827,10.4460104487174
"1465",2024-03-01,"Electricity, gas, water and waste services",5516,28206,19.5561228107495
"1466",2024-03-01,"Construction",7701,110351,6.97864088227565
"1467",2024-03-01,"Wholesale trade",9553,169133,5.64821767484761
"1468",2024-03-01,"Retail trade",6789,140242,4.84091784201594
"1469",2024-03-01,"Accommodation and food services",1585,34381,4.61010441813792
"1470",2024-03-01,"Transport, postal and warehousing",7947,47394,16.7679453095329
"1471",2024-03-01,"Information media and telecommunications",4649,23687,19.6267995102799
"1472",2024-03-01,"Financial and insurance services",1322,17746,7.44956609940268
"1473",2024-03-01,"Rental, hiring and real estate services",6359,31978,19.8855463130902
"1474",2024-03-01,"Professional, scientific and technical services",7597,68616,11.071761688236
"1475",2024-03-01,"Administrative and support services",1973,27560,7.1589259796807
"1476",2024-03-01,"Arts and recreation services",1025,11195,9.15587315765967
"1477",2024-03-01,"Other services",2274,18421,12.3446066988763
"1478",2024-03-01,"Total",136033,958542,14.1916577468697
"1479",2024-03-01,"Total less mining",75868,839737,9.03473349393917
"1480",2024-06-01,"Mining",53871,110713,48.6582424828159
"1481",2024-06-01,"Manufacturing",11972,112951,10.5992864162336
"1482",2024-06-01,"Electricity, gas, water and waste services",5604,29410,19.0547432845971
"1483",2024-06-01,"Construction",7385,113712,6.49447727592514
"1484",2024-06-01,"Wholesale trade",8929,167172,5.34120546503003
"1485",2024-06-01,"Retail trade",6692,141821,4.71862418118614
"1486",2024-06-01,"Accommodation and food services",1514,34064,4.44457491780179
"1487",2024-06-01,"Transport, postal and warehousing",8368,47901,17.4693638963696
"1488",2024-06-01,"Information media and telecommunications",4503,23747,18.9623952499263
"1489",2024-06-01,"Financial and insurance services",1301,18600,6.99462365591398
"1490",2024-06-01,"Rental, hiring and real estate services",6261,32322,19.3707072582142
"1491",2024-06-01,"Professional, scientific and technical services",7793,69257,11.2522921870713
"1492",2024-06-01,"Administrative and support services",2096,27989,7.48865625781557
"1493",2024-06-01,"Arts and recreation services",1003,11380,8.81370826010545
"1494",2024-06-01,"Other services",2378,18274,13.0130239684798
"1495",2024-06-01,"Total",129670,959313,13.516964744562
"1496",2024-06-01,"Total less mining",75799,848600,8.93224133867547
"1497",2024-09-01,"Mining",50409,106181,47.4745952665731
"1498",2024-09-01,"Manufacturing",11611,113215,10.2557081658791
"1499",2024-09-01,"Electricity, gas, water and waste services",5725,29764,19.23464588093
"1500",2024-09-01,"Construction",7640,115030,6.64174563157437
"1501",2024-09-01,"Wholesale trade",8473,166834,5.07870098421185
"1502",2024-09-01,"Retail trade",6732,141465,4.75877425511611
"1503",2024-09-01,"Accommodation and food services",1465,34458,4.25155261477741
"1504",2024-09-01,"Transport, postal and warehousing",7970,48005,16.6024372461202
"1505",2024-09-01,"Information media and telecommunications",4402,24107,18.2602563570747
"1506",2024-09-01,"Financial and insurance services",1400,18921,7.39918608953015
"1507",2024-09-01,"Rental, hiring and real estate services",6269,32910,19.0489213005166
"1508",2024-09-01,"Professional, scientific and technical services",7808,69874,11.1743996336262
"1509",2024-09-01,"Administrative and support services",2043,28187,7.24802213786497
"1510",2024-09-01,"Arts and recreation services",1059,11627,9.10811043261374
"1511",2024-09-01,"Other services",2247,18531,12.1256273271815
"1512",2024-09-01,"Total",125252,959109,13.0592039069595
"1513",2024-09-01,"Total less mining",74843,852928,8.77483210775118
"1514",2024-12-01,"Mining",50498,108002,46.7565415455269
"1515",2024-12-01,"Manufacturing",11424,112269,10.1755604841942
"1516",2024-12-01,"Electricity, gas, water and waste services",5905,30307,19.483947602864
"1517",2024-12-01,"Construction",7674,115678,6.63393212192465
"1518",2024-12-01,"Wholesale trade",10005,168584,5.93472690172258
"1519",2024-12-01,"Retail trade",6869,142382,4.82434577404447
"1520",2024-12-01,"Accommodation and food services",1582,34555,4.57820865287223
"1521",2024-12-01,"Transport, postal and warehousing",8583,48974,17.5256258422837
"1522",2024-12-01,"Information media and telecommunications",4496,24620,18.2615759545085
"1523",2024-12-01,"Financial and insurance services",1932,20098,9.6128968056523
"1524",2024-12-01,"Rental, hiring and real estate services",6773,33219,20.3889340437701
"1525",2024-12-01,"Professional, scientific and technical services",7492,69397,10.7958557286338
"1526",2024-12-01,"Administrative and support services",2186,28467,7.67906698984789
"1527",2024-12-01,"Arts and recreation services",1206,11782,10.2359531488712
"1528",2024-12-01,"Other services",2342,18336,12.772687609075
"1529",2024-12-01,"Total",128966,966670,13.3412643404678
"1530",2024-12-01,"Total less mining",78468,858668,9.13833984729837
"1531",2025-03-01,"Mining",48609,107236,45.3289939945541
"1532",2025-03-01,"Manufacturing",12488,115758,10.788023289967
"1533",2025-03-01,"Electricity, gas, water and waste services",5747,29943,19.1931336205457
"1534",2025-03-01,"Construction",7943,115931,6.85148924791471
"1535",2025-03-01,"Wholesale trade",10478,173045,6.05507238001676
"1536",2025-03-01,"Retail trade",7176,144252,4.97462773479744
"1537",2025-03-01,"Accommodation and food services",1605,35173,4.56315924146362
"1538",2025-03-01,"Transport, postal and warehousing",8695,49914,17.4199623352166
"1539",2025-03-01,"Information media and telecommunications",4579,25323,18.08237570588
"1540",2025-03-01,"Financial and insurance services",1719,21937,7.83607603592105
"1541",2025-03-01,"Rental, hiring and real estate services",6833,33182,20.5924899041649
"1542",2025-03-01,"Professional, scientific and technical services",7369,69564,10.5931228796504
"1543",2025-03-01,"Administrative and support services",2042,29271,6.97618803594001
"1544",2025-03-01,"Arts and recreation services",1214,11794,10.2933695099203
"1545",2025-03-01,"Other services",2483,19112,12.9918375889494
"1546",2025-03-01,"Total",128980,981435,13.1419808749433
"1547",2025-03-01,"Total less mining",80371,874199,9.19367329406691
"1548",2025-06-01,"Mining",47574,103769,45.8460619260087
"1549",2025-06-01,"Manufacturing",11036,117704,9.37606198599878
"1550",2025-06-01,"Electricity, gas, water and waste services",5680,30397,18.6860545448564
"1551",2025-06-01,"Construction",7837,113683,6.8937308128744
"1552",2025-06-01,"Wholesale trade",9920,174770,5.67603135549579
"1553",2025-06-01,"Retail trade",6764,145940,4.63478141702069
"1554",2025-06-01,"Accommodation and food services",1660,35679,4.65259676560442
"1555",2025-06-01,"Transport, postal and warehousing",8754,50762,17.2451834049092
"1556",2025-06-01,"Information media and telecommunications",4443,25719,17.2751662195264
"1557",2025-06-01,"Financial and insurance services",1603,22213,7.21649484536082
"1558",2025-06-01,"Rental, hiring and real estate services",6529,33422,19.5350368021064
"1559",2025-06-01,"Professional, scientific and technical services",7453,69759,10.68392608839
"1560",2025-06-01,"Administrative and support services",1800,29354,6.13204333310622
"1561",2025-06-01,"Arts and recreation services",1173,12201,9.61396606835505
"1562",2025-06-01,"Other services",2404,19376,12.4071015689513
"1563",2025-06-01,"Total",124629,984748,12.6559282171682
"1564",2025-06-01,"Total less mining",77055,880979,8.74651949705952
"1565",2025-09-01,"Mining",48861,104581,46.7207236496113
"1566",2025-09-01,"Manufacturing",10916,119597,9.12731924713831
"1567",2025-09-01,"Electricity, gas, water and waste services",6023,30933,19.4711149904633
"1568",2025-09-01,"Construction",7586,116032,6.53785162713734
"1569",2025-09-01,"Wholesale trade",10176,175530,5.7972996069048
"1570",2025-09-01,"Retail trade",6757,147464,4.58213530081918
"1571",2025-09-01,"Accommodation and food services",1706,36692,4.64951488062793
"1572",2025-09-01,"Transport, postal and warehousing",8929,52205,17.1037256967723
"1573",2025-09-01,"Information media and telecommunications",4503,26217,17.175878246939
"1574",2025-09-01,"Financial and insurance services",1697,23122,7.33933050774155
"1575",2025-09-01,"Rental, hiring and real estate services",6755,34546,19.5536386267585
"1576",2025-09-01,"Professional, scientific and technical services",7099,69419,10.2263069188551
"1577",2025-09-01,"Administrative and support services",1885,30046,6.27371363908673
"1578",2025-09-01,"Arts and recreation services",1243,12418,10.0096633918505
"1579",2025-09-01,"Other services",2396,19672,12.1797478649858
"1580",2025-09-01,"Total",126530,998474,12.6723379877693
"1581",2025-09-01,"Total less mining",77669,893893,8.6888475466303
"1582",2025-12-01,"Mining",52831,109977,48.0382261745638
"1583",2025-12-01,"Manufacturing",11192,124205,9.01090938368021
"1584",2025-12-01,"Electricity, gas, water and waste services",6038,30535,19.7740298018667
"1585",2025-12-01,"Construction",7905,117154,6.74752889359305
"1586",2025-12-01,"Wholesale trade",10834,177253,6.11216735400811
"1587",2025-12-01,"Retail trade",6755,147954,4.56560822958487
"1588",2025-12-01,"Accommodation and food services",1810,37355,4.84540222192478
"1589",2025-12-01,"Transport, postal and warehousing",9721,53132,18.2959421817361
"1590",2025-12-01,"Information media and telecommunications",4648,26958,17.2416351361377
"1591",2025-12-01,"Financial and insurance services",1765,22901,7.70708702676739
"1592",2025-12-01,"Rental, hiring and real estate services",6973,34488,20.2186267687312
"1593",2025-12-01,"Professional, scientific and technical services",7721,71054,10.8663833140991
"1594",2025-12-01,"Administrative and support services",1884,30350,6.20757825370675
"1595",2025-12-01,"Arts and recreation services",1200,12391,9.68444838996045
"1596",2025-12-01,"Other services",2644,19823,13.3380416687686
"1597",2025-12-01,"Total",133922,1015530,13.1873996829242
"1598",2025-12-01,"Total less mining",81091,905553,8.95485962721122
